# savednetworks/compressed/gen_albert_barabasi_0.graph analysis
0.0	1.0	1.0
0.001	1.0	1.0
0.002	1.0	1.0
0.003	1.0	1.0
0.004	1.0	1.0
0.005	1.0	1.0
0.006	1.0	1.0
0.007	1.0	1.0
0.008	1.0	1.0
0.009	1.0	1.0
0.01	1.0	1.0
0.011	1.0	1.0
0.012	1.0	1.0
0.013	1.0	1.0
0.014	1.0	1.0
0.015	1.0	1.0
0.016	1.0	1.0
0.017	1.0	1.0
0.018	1.0	1.0
0.019	1.0	1.0
0.02	1.0	1.0
0.021	1.0	1.0
0.022	1.0	1.0
0.023	1.0	1.0
0.024	1.0	1.0
0.025	1.0	1.0
0.026	1.0	1.0
0.027	1.0	1.0
0.028	1.0	1.0
0.029	1.0	1.0
0.03	1.0	1.0
0.031	1.0	1.0
0.032	1.0	1.0
0.033	1.0	1.0
0.034	1.0	1.0
0.035	1.0	1.0
0.036	1.0	1.0
0.037	1.0	1.0
0.038	1.0	1.0
0.039	1.0	1.0
0.04	1.0	1.0
0.041	1.0	1.0
0.042	1.0	1.0
0.043	1.0	1.0
0.044	1.0	1.0
0.045	1.0	1.0
0.046	1.0	1.0
0.047	1.0	1.0
0.048	1.0	1.0
0.049	1.0	1.0
0.05	1.0	1.0
0.051	0.999868282402529	1.0
0.052	0.9998681434599156	1.0
0.053	0.9998680042238648	1.0
0.054	0.9997357293868921	1.0
0.055	0.9997354497354497	1.0
0.056	0.9997351694915254	1.0
0.057	0.9997348886532343	1.0
0.058	0.9997346072186837	1.0
0.059	0.9997343251859724	1.0
0.06	0.9997340425531915	1.0
0.061	0.9997337593184239	1.0
0.062	0.9997334754797441	1.0
0.063	0.9997331910352187	1.0
0.064	0.999732905982906	1.0
0.065	0.9997326203208556	1.0
0.066	0.9997323340471093	1.0
0.067	0.9997320471596999	1.0
0.068	0.9997317596566524	1.0
0.069	0.9997314715359829	1.0
0.07	0.9995967741935484	1.0
0.071	0.9995963401506996	1.0
0.072	0.9995959051724138	1.0
0.073	0.9995954692556634	1.0
0.074	0.9995950323974082	1.0
0.075	0.9995945945945945	1.0
0.076	0.9995941558441559	1.0
0.077	0.999593716143012	1.0
0.078	0.9995932754880694	1.0
0.079	0.9995928338762216	1.0
0.08	0.9995923913043478	1.0
0.081	0.9995919477693145	1.0
0.082	0.9995915032679739	1.0
0.083	0.9995910577971646	1.0
0.084	0.9995906113537117	1.0
0.085	0.9994535519125683	1.0
0.086	0.99945295404814	1.0
0.087	0.9994523548740416	1.0
0.088	0.9994517543859649	1.0
0.089	0.9994511525795828	1.0
0.09	0.9994505494505495	1.0
0.091	0.9994499449944995	1.0
0.092	0.9994493392070485	1.0
0.093	0.9994487320837927	1.0
0.094	0.9994481236203091	1.0
0.095	0.9994475138121547	1.0
0.096	0.9994469026548672	1.0
0.097	0.9994462901439646	1.0
0.098	0.9994456762749445	1.0
0.099	0.9994450610432852	1.0
0.1	0.9994444444444445	1.0
0.101	0.9994438264738599	1.0
0.102	0.9994432071269488	1.0
0.103	0.9994425863991081	1.0
0.104	0.9994419642857143	1.0
0.105	0.9994413407821229	1.0
0.106	0.9994407158836689	1.0
0.107	0.9994400895856663	1.0
0.108	0.999439461883408	1.0
0.109	0.999438832772166	1.0
0.11	0.999438202247191	1.0
0.111	0.999437570303712	1.0
0.112	0.9994369369369369	1.0
0.113	0.9994363021420518	1.0
0.114	0.9994356659142212	1.0
0.115	0.9994350282485875	1.0
0.116	0.9994343891402715	1.0
0.117	0.9994337485843715	1.0
0.118	0.9994331065759637	1.0
0.119	0.9994324631101021	1.0
0.12	0.9994318181818181	1.0
0.121	0.9994311717861206	1.0
0.122	0.9994305239179955	1.0
0.123	0.999429874572406	1.0
0.124	0.9994292237442922	1.0
0.125	0.9992857142857143	1.0
0.126	0.9992848970251716	1.0
0.127	0.9992840778923253	1.0
0.128	0.9992832568807339	1.0
0.129	0.9992824339839265	1.0
0.13	0.9992816091954023	1.0
0.131	0.9992807825086306	1.0
0.132	0.9992799539170507	1.0
0.133	0.9992791234140715	1.0
0.134	0.9992782909930716	1.0
0.135	0.9991329479768786	1.0
0.136	0.9991319444444444	1.0
0.137	0.9991309385863267	1.0
0.138	0.9989849187935035	1.0
0.139	0.9988385598141696	1.0
0.14	0.9989825581395348	1.0
0.141	0.9989813736903376	1.0
0.142	0.9989801864801865	1.0
0.143	0.9989789964994166	1.0
0.144	0.9989778037383178	1.0
0.145	0.9989766081871345	1.0
0.146	0.9989754098360656	1.0
0.147	0.9989742086752638	1.0
0.148	0.9989730046948356	1.0
0.149	0.9989717978848414	1.0
0.15	0.9988235294117647	1.0
0.151	0.9988221436984688	1.0
0.152	0.9988207547169812	1.0
0.153	0.9986717827626919	1.0
0.154	0.9985224586288416	1.0
0.155	0.9985207100591716	1.0
0.156	0.9985189573459715	1.0
0.157	0.9983689205219455	1.0
0.158	0.9983669833729216	1.0
0.159	0.9982164090368609	1.0
0.16	0.9982142857142857	1.0
0.161	0.9982121573301549	1.0
0.162	0.9982100238663485	1.0
0.163	0.9982078853046595	1.0
0.164	0.9982057416267942	1.0
0.165	0.9982035928143712	1.0
0.166	0.9982014388489209	1.0
0.167	0.9981992797118847	1.0
0.168	0.9981971153846154	1.0
0.169	0.9981949458483754	1.0
0.17	0.9980421686746987	1.0
0.171	0.9980398069963812	1.0
0.172	0.9980374396135265	1.0
0.173	0.9980350665054414	1.0
0.174	0.9980326876513317	1.0
0.175	0.998030303030303	1.0
0.176	0.9980279126213593	1.0
0.177	0.9980255164034022	1.0
0.178	0.9980231143552312	1.0
0.179	0.998020706455542	1.0
0.18	0.9978658536585366	1.0
0.181	0.9978632478632479	1.0
0.182	0.9975550122249389	1.0
0.183	0.9975520195838433	1.0
0.184	0.9975490196078431	1.0
0.185	0.9975460122699387	1.0
0.186	0.9975429975429976	1.0
0.187	0.997539975399754	1.0
0.188	0.9975369458128078	1.0
0.189	0.9975339087546239	1.0
0.19	0.9975308641975309	1.0
0.191	0.9975278121137207	1.0
0.192	0.9972153465346535	1.0
0.193	0.9972118959107806	1.0
0.194	0.9972084367245657	1.0
0.195	0.9972049689440994	1.0
0.196	0.9972014925373134	1.0
0.197	0.9970423412204235	1.0
0.198	0.9970386533665836	1.0
0.199	0.9970349563046192	1.0
0.2	0.99703125	1.0
0.201	0.9968710888610763	1.0
0.202	0.9968671679197995	1.0
0.203	0.9968632371392723	1.0
0.204	0.996859296482412	1.0
0.205	0.9968553459119497	1.0
0.206	0.9968513853904282	1.0
0.207	0.9966897856242118	1.0
0.208	0.9966856060606061	1.0
0.209	0.9966814159292036	1.0
0.21	0.9965189873417721	1.0
0.211	0.9965145754119138	1.0
0.212	0.9963515228426396	1.0
0.213	0.9963468869123253	1.0
0.214	0.9961832061068703	1.0
0.215	0.9960191082802548	1.0
0.216	0.9960140306122449	1.0
0.217	0.9958492975734355	1.0
0.218	0.9956841432225064	1.0
0.219	0.9956786171574904	1.0
0.22	0.9956730769230769	1.0
0.221	0.9956675224646984	1.0
0.222	0.9955012853470437	1.0
0.223	0.9953346203346203	1.0
0.224	0.9953286082474226	1.0
0.225	0.9948387096774194	1.0
0.226	0.9948320413436692	1.0
0.227	0.9945019404915912	1.0
0.228	0.9941709844559585	1.0
0.229	0.9941634241245136	1.0
0.23	0.9941558441558441	1.0
0.231	0.994148244473342	1.0
0.232	0.9939778645833334	1.0
0.233	0.9934810951760105	1.0
0.234	0.993635770234987	1.0
0.235	0.9936274509803922	1.0
0.236	0.993619109947644	1.0
0.237	0.9936107470511141	1.0
0.238	0.9934383202099738	1.0
0.239	0.9934296977660972	1.0
0.24	0.9930921052631579	1.0
0.241	0.9930830039525692	1.0
0.242	0.9930738786279684	1.0
0.243	0.9930647291941875	1.0
0.244	0.9930555555555556	1.0
0.245	0.993046357615894	1.0
0.246	0.9930371352785146	1.0
0.247	0.9928618857901726	1.0
0.248	0.9928523936170213	1.0
0.249	0.992676431424767	1.0
0.25	0.9925	1.0
0.251	0.9924899866488651	1.0
0.252	0.9924799465240641	1.0
0.253	0.9924698795180723	1.0
0.254	0.9924597855227882	1.0
0.255	0.9922818791946308	1.0
0.256	0.9922715053763441	1.0
0.257	0.992092866756393	1.0
0.258	0.9922506738544474	1.0
0.259	0.9924089068825911	1.0
0.26	0.9922297297297298	1.0
0.261	0.9922192151556157	1.0
0.262	0.991869918699187	1.0
0.263	0.9916892808683854	1.0
0.264	0.9916779891304348	1.0
0.265	0.9914965986394558	1.0
0.266	0.9914850136239782	1.0
0.267	0.9913028649386084	1.0
0.268	0.9912909836065574	1.0
0.269	0.9912790697674418	1.0
0.27	0.9912671232876712	1.0
0.271	0.9912551440329218	1.0
0.272	0.9910714285714286	1.0
0.273	0.9910591471801926	1.0
0.274	0.990874655647383	1.0
0.275	0.9908620689655172	1.0
0.276	0.9905041436464088	1.0
0.277	0.9904910096818811	1.0
0.278	0.9904778393351801	1.0
0.279	0.9904646324549237	1.0
0.28	0.9904513888888888	1.0
0.281	0.9900904033379694	1.0
0.282	0.9900766016713092	1.0
0.283	0.9900627615062761	1.0
0.284	0.9900488826815642	1.0
0.285	0.990034965034965	1.0
0.286	0.989670868347339	1.0
0.287	0.989656381486676	1.0
0.288	0.9896418539325843	1.0
0.289	0.989803094233474	1.0
0.29	0.9897887323943662	1.0
0.291	0.9895980253878702	1.0
0.292	0.9892302259887006	1.0
0.293	0.9893917963224894	1.0
0.294	0.9891997167138811	1.0
0.295	0.9891843971631206	1.0
0.296	0.9889914772727273	1.0
0.297	0.9887980085348507	1.0
0.298	0.9887820512820513	1.0
0.299	0.9887660485021398	1.0
0.3	0.98875	1.0
0.301	0.9885550786838341	1.0
0.302	0.9885386819484241	1.0
0.303	0.9885222381635581	1.0
0.304	0.9885057471264368	1.0
0.305	0.9883093525179856	1.0
0.306	0.9877521613832853	1.0
0.307	0.9877344877344877	1.0
0.308	0.9877167630057804	1.0
0.309	0.9876989869753979	1.0
0.31	0.9876811594202899	1.0
0.311	0.9876632801161103	1.0
0.312	0.9876453488372093	1.0
0.313	0.987627365356623	1.0
0.314	0.9877915451895044	1.0
0.315	0.9877737226277372	1.0
0.316	0.9877558479532164	1.0
0.317	0.987371888726208	1.0
0.318	0.9873533724340176	1.0
0.319	0.9869676945668135	1.0
0.32	0.9869485294117647	1.0
0.321	0.9865611192930781	1.0
0.322	0.9867256637168141	1.0
0.323	0.9867060561299852	1.0
0.324	0.9866863905325444	1.0
0.325	0.9862962962962963	1.0
0.326	0.9860905044510386	1.0
0.327	0.986255572065379	1.0
0.328	0.9858630952380952	1.0
0.329	0.9858420268256334	1.0
0.33	0.985820895522388	1.0
0.331	0.9857997010463379	1.0
0.332	0.9855913173652695	1.0
0.333	0.9850074962518741	1.0
0.334	0.9847972972972973	1.0
0.335	0.9845864661654136	1.0
0.336	0.9845632530120482	1.0
0.337	0.9845399698340875	1.0
0.338	0.9847054380664653	1.0
0.339	0.9844931921331316	1.0
0.34	0.984469696969697	1.0
0.341	0.9840667678300455	1.0
0.342	0.9842325227963525	1.0
0.343	0.9840182648401826	1.0
0.344	0.983422256097561	1.0
0.345	0.9830152671755725	1.0
0.346	0.9826070336391437	1.011111111111111
0.347	0.9823889739663093	1.010989010989011
0.348	0.982170245398773	1.0108695652173914
0.349	0.9823348694316436	1.010989010989011
0.35	0.9821153846153846	1.0108695652173914
0.351	0.9817026194144838	1.0106382978723405
0.352	0.9814814814814815	1.0105263157894737
0.353	0.98145285935085	1.0105263157894737
0.354	0.9814241486068112	1.0105263157894737
0.355	0.9810077519379845	1.0103092783505154
0.356	0.9811723602484472	1.0104166666666667
0.357	0.9811430793157077	1.0104166666666667
0.358	0.9807242990654206	1.010204081632653
0.359	0.9806942277691107	1.010204081632653
0.36	0.98046875	1.0101010101010102
0.361	0.9800469483568075	1.00990099009901
0.362	0.9796238244514106	1.0097087378640777
0.363	0.978414442700157	1.0091743119266054
0.364	0.9781839622641509	1.009090909090909
0.365	0.9779527559055118	1.009009009009009
0.366	0.9779179810725552	1.009009009009009
0.367	0.9772906793048973	1.0087719298245614
0.368	0.977254746835443	1.0087719298245614
0.369	0.9772187004754358	1.0087719298245614
0.37	0.9767857142857143	1.0086206896551724
0.371	0.9763513513513513	1.017094017094017
0.372	0.9753184713375797	1.0163934426229508
0.373	0.9752791068580542	1.0163934426229508
0.374	0.9752396166134185	1.0163934426229508
0.375	0.975	1.016260162601626
0.376	0.9749599358974359	1.016260162601626
0.377	0.9745184590690209	1.0241935483870968
0.378	0.9740755627009646	1.0238095238095237
0.379	0.9738325281803543	1.0236220472440944
0.38	0.9737903225806451	1.0236220472440944
0.381	0.9737479806138933	1.0236220472440944
0.382	0.9739077669902912	1.015748031496063
0.383	0.9740680713128039	1.0158730158730158
0.384	0.9736201298701299	1.015625
0.385	0.9733739837398374	1.0155038759689923
0.386	0.9733306188925082	1.0155038759689923
0.387	0.9728792822185971	1.023076923076923
0.388	0.9728349673202614	1.023076923076923
0.389	0.9725859247135843	1.0229007633587786
0.39	0.9721311475409836	1.0225563909774436
0.391	0.9720853858784894	1.0225563909774436
0.392	0.9720394736842105	1.0225563909774436
0.393	0.9713756177924218	1.0220588235294117
0.394	0.9713283828382838	1.0220588235294117
0.395	0.9712809917355372	1.0220588235294117
0.396	0.9699917218543046	1.0211267605633803
0.397	0.9695273631840796	1.0208333333333333
0.398	0.9692691029900332	1.0206896551724138
0.399	0.9690099833610649	1.0205479452054795
0.4	0.9683333333333334	1.0201342281879195
0.401	0.9684891485809682	1.0202702702702702
0.402	0.9682274247491639	1.027027027027027
0.403	0.967964824120603	1.0268456375838926
0.404	0.9677013422818792	1.0266666666666666
0.405	0.967436974789916	1.0264900662251655
0.406	0.9667508417508418	1.025974025974026
0.407	0.9671163575042159	1.0263157894736843
0.408	0.9666385135135135	1.025974025974026
0.409	0.9661590524534687	1.0256410256410255
0.41	0.9656779661016949	1.0253164556962024
0.411	0.9654074702886248	1.0251572327044025
0.412	0.9653486394557823	1.0251572327044025
0.413	0.965289608177172	1.0251572327044025
0.414	0.9650170648464164	1.025
0.415	0.9647435897435898	1.0248447204968945
0.416	0.9644691780821918	1.0246913580246915
0.417	0.9644082332761578	1.0246913580246915
0.418	0.9643470790378007	1.0246913580246915
0.419	0.9642857142857143	1.0246913580246915
0.42	0.9637931034482758	1.024390243902439
0.421	0.9630829015544041	1.0239520958083832
0.422	0.9625865051903114	1.0236686390532543
0.423	0.9629549393414212	1.0239520958083832
0.424	0.9620225694444444	1.0355029585798816
