# savednetworks/compressed/gen_erdos_renyi_0.graph analysis
0.0	0.09867941314723455
0.025	0.09785319799255301
0.05	0.09686218535754522
0.075	0.09562973574489474
0.1	0.09450318209633188
0.125	0.0932550140580667
0.15	0.09198827102125133
0.175	0.09048649493717505
0.2	0.08917472171890141
0.225	0.08776657615545004
0.25	0.0860607946489806
0.275	0.08443724544884318
0.3	0.0824043273397267
0.325	0.08043828469134849
0.35	0.07789197414306014
0.375	0.07574678765862156
0.4	0.07315507768236706
0.425	0.07065785657185987
0.45	0.06877927422288208
0.475	0.06578281813910816
0.5	0.0628221138127117
0.525	0.05967056973015741
0.55	0.05515475251535152
0.575	0.051532076777479244
0.6	0.0463304340298799
0.625	0.04174612003288172
0.65	0.03728205246858267
0.675	0.03228077677077844
0.7	0.02518978847448589
0.725	0.01846951930378544
0.75	0.011935571487146746
0.775	0.005222296352190817
0.8	0.0020475266314090934
0.825	0.0011485786739865423
0.85	0.0008772298274304438
0.875	0.0006492648714870946
0.9	0.0005789789319983305
0.925	0.0005240678909293268
0.95	0.0005064745196324144
0.975	0.0004271356783919598
