# savednetworks/compressed/as20000102.graph analysis
0.0	9
0.0010812480691998764	9
0.002162496138399753	9
0.003243744207599629	9
0.004324992276799506	9
0.0054062403459993824	9
0.006487488415199258	9
0.007568736484399135	9
0.008649984553599012	9
0.009731232622798888	9
0.010812480691998765	9
0.011893728761198642	9
0.012974976830398516	9
0.014056224899598393	9
0.01513747296879827	9
0.016218721037998145	9
0.017299969107198023	9
0.018381217176397898	9
0.019462465245597776	9
0.02054371331479765	9
0.02162496138399753	9
0.022706209453197405	9
0.023787457522397283	9
0.024868705591597158	9
0.025949953660797033	9
0.02703120172999691	9
0.028112449799196786	9
0.029193697868396665	9
0.03027494593759654	9
0.031356194006796415	9
0.03243744207599629	9
0.03351869014519617	9
0.034599938214396046	9
0.03568118628359592	9
0.036762434352795796	9
0.03784368242199568	9
0.03892493049119555	9
0.04000617856039543	9
0.0410874266295953	9
0.04216867469879518	9
0.04324992276799506	9
0.044331170837194935	9
0.04541241890639481	9
0.046493666975594684	9
0.047574915044794566	9
0.04865616311399444	9
0.049737411183194316	9
